title,cat,valeur
play liste jess,moment,0
play liste jess,mood,0
play liste jess,period,0
play liste jess,person,1
play liste jess,top,0
playlist pour orl,artist,0
playlist pour orl,event,0
playlist pour orl,genre,0
playlist pour orl,moment,0
playlist pour orl,mood,0
playlist pour orl,period,0
playlist pour orl,top,0
pop française  martine,artist,0
pop française  martine,context,0
pop française  martine,event,0
pop française  martine,genre,1
pop française  martine,moment,0
pop française  martine,mood,0
pop française  martine,period,0
pop française  martine,person,1
pop française  martine,top,0
pop rock surf,artist,0
pop rock surf,event,0
pop rock surf,genre,1
pop rock surf,moment,0
pop rock surf,mood,0
pop rock surf,period,0
pop rock surf,person,0
pop rock surf,top,0
pour Papa,artist,0
pour Papa,context,0
pour Papa,event,0
pour Papa,genre,0
pour Papa,moment,0
pour Papa,mood,0
pour Papa,period,0
pour Papa,person,1
pour Papa,top,0
pour la douche,artist,0
pour la douche,context,1
pour la douche,event,0
pour la douche,genre,0
pour la douche,moment,0
pour la douche,mood,0
pour la douche,period,0
pour la douche,person,0
pour la douche,top,0
pour quand je voudrais faire du sport,artist,0
pour quand je voudrais faire du sport,context,1
pour quand je voudrais faire du sport,event,0
pour quand je voudrais faire du sport,genre,0
pour quand je voudrais faire du sport,mood,0
pour quand je voudrais faire du sport,period,0
pour quand je voudrais faire du sport,person,0
pour quand je voudrais faire du sport,top,0
pov : tu révises dans un château,artist,0
pov : tu révises dans un château,context,1
pov : tu révises dans un château,event,0
pov : tu révises dans un château,genre,0
pov : tu révises dans un château,moment,0
pov : tu révises dans un château,period,0
pov : tu révises dans un château,person,0
pov : tu révises dans un château,top,0
pppppp,artist,0
pppppp,context,0
pppppp,event,0
pppppp,genre,0
pppppp,moment,0
pppppp,mood,0
pppppp,period,0
pppppp,person,0
pppppp,top,0
printemps été 2017,artist,0
printemps été 2017,context,0
printemps été 2017,event,0
printemps été 2017,genre,0
printemps été 2017,moment,1
printemps été 2017,mood,0
printemps été 2017,period,0
printemps été 2017,person,0
printemps été 2017,top,0
profs élèves,artist,0
profs élèves,event,0
profs élèves,genre,0
profs élèves,moment,0
profs élèves,mood,0
profs élèves,period,0
profs élèves,person,0
profs élèves,top,0
prpopal,artist,0
prpopal,context,0
prpopal,event,0
prpopal,genre,0
prpopal,moment,0
prpopal,mood,0
prpopal,period,0
prpopal,person,0
prpopal,top,0
préhistoire,artist,0
préhistoire,context,0
préhistoire,event,0
préhistoire,genre,0
préhistoire,moment,0
préhistoire,mood,0
préhistoire,person,0
préhistoire,top,0
ptdr c quand j'ai découvert le rap,artist,0
ptdr c quand j'ai découvert le rap,context,0
ptdr c quand j'ai découvert le rap,event,0
ptdr c quand j'ai découvert le rap,genre,1
ptdr c quand j'ai découvert le rap,moment,1
ptdr c quand j'ai découvert le rap,mood,0
ptdr c quand j'ai découvert le rap,period,0
ptdr c quand j'ai découvert le rap,person,0
ptdr c quand j'ai découvert le rap,top,0
punk rock,artist,0
punk rock,context,0
punk rock,event,0
punk rock,genre,1
punk rock,moment,0
punk rock,mood,0
punk rock,period,0
punk rock,person,0
punk rock,top,0
qui donne la patate,artist,0
qui donne la patate,context,0
qui donne la patate,event,0
qui donne la patate,genre,0
qui donne la patate,moment,0
qui donne la patate,period,0
qui donne la patate,person,0
qui donne la patate,top,0
rap 11,artist,0
rap 11,context,0
rap 11,event,0
rap 11,genre,1
rap 11,moment,0
rap 11,mood,0
rap 11,period,0
rap 11,person,0
rap 11,top,0
rap classic de vieux! yoyo,artist,0
rap classic de vieux! yoyo,context,0
rap classic de vieux! yoyo,event,0
rap classic de vieux! yoyo,genre,1
rap classic de vieux! yoyo,moment,0
rap classic de vieux! yoyo,mood,0
rap classic de vieux! yoyo,period,1
rap classic de vieux! yoyo,person,0
rap fr old school,artist,0
rap fr old school,context,0
rap fr old school,event,0
rap fr old school,genre,1
rap fr old school,moment,0
rap fr old school,mood,0
rap fr old school,period,1
rap fr old school,person,0
rap fr old school,top,0
rap hiphop,artist,0
rap hiphop,context,0
rap hiphop,event,0
rap hiphop,genre,1
rap hiphop,moment,0
rap hiphop,mood,0
rap hiphop,period,0
rap hiphop,person,0
rap hiphop,top,0
rape,artist,0
rape,context,0
rape,event,0
rape,moment,0
rape,mood,0
rape,period,0
rape,person,0
rape,top,0
relaxe,artist,0
relaxe,event,0
relaxe,genre,0
relaxe,moment,0
relaxe,mood,1
relaxe,period,0
relaxe,person,0
relaxe,top,0
reprise > originale,artist,0
reprise > originale,context,0
reprise > originale,event,0
reprise > originale,moment,0
reprise > originale,mood,0
reprise > originale,period,0
reprise > originale,person,0
reprise > originale,top,0
resoi,artist,0
resoi,context,1
resoi,event,0
resoi,genre,0
resoi,moment,0
resoi,mood,0
resoi,period,0
resoi,person,0
resoi,top,0
rico loco,context,0
rico loco,event,0
rico loco,genre,0
rico loco,moment,0
rico loco,period,0
rico loco,person,0
rico loco,top,0
rock jade,artist,0
rock jade,context,0
rock jade,event,0
rock jade,genre,1
rock jade,moment,0
rock jade,mood,0
rock jade,period,0
rock jade,top,0
rock-punk,artist,0
rock-punk,context,0
rock-punk,event,0
rock-punk,genre,1
rock-punk,moment,0
rock-punk,mood,0
rock-punk,period,0
rock-punk,person,0
rock-punk,top,0
ronaldhino,event,0
ronaldhino,genre,0
ronaldhino,moment,0
ronaldhino,mood,0
ronaldhino,period,0
ronaldhino,person,0
ronaldhino,top,0
rétro cinéma,artist,0
rétro cinéma,context,0
rétro cinéma,event,0
rétro cinéma,genre,1
rétro cinéma,moment,0
rétro cinéma,mood,0
rétro cinéma,person,0
rétro cinéma,top,0
s/o Benoît,artist,0
s/o Benoît,context,0
s/o Benoît,event,0
s/o Benoît,genre,0
s/o Benoît,moment,0
s/o Benoît,mood,0
s/o Benoît,period,0
s/o Benoît,person,1
s/o Benoît,top,0
salsa - bachata,artist,0
salsa - bachata,context,0
salsa - bachata,event,0
salsa - bachata,genre,1
salsa - bachata,moment,0
salsa - bachata,mood,0
salsa - bachata,period,0
salsa - bachata,person,0
salsa - bachata,top,0
san josé cool,artist,0
san josé cool,context,0
san josé cool,genre,0
san josé cool,moment,0
san josé cool,mood,1
san josé cool,period,0
san josé cool,person,0
san josé cool,top,0
santana,artist,1
santana,context,0
santana,event,0
santana,genre,0
santana,moment,0
santana,mood,0
santana,period,0
santana,person,0
santana,top,0
sasha2012,artist,0
sasha2012,context,0
sasha2012,event,0
sasha2012,genre,0
sasha2012,mood,0
sasha2012,period,0
sasha2012,person,1
sasha2012,top,0
scout,artist,0
scout,event,0
scout,genre,0
scout,moment,0
scout,mood,0
scout,period,0
scout,person,0
scout,top,0
selecton danceFloor,artist,0
selecton danceFloor,context,1
selecton danceFloor,event,0
selecton danceFloor,moment,0
selecton danceFloor,mood,0
selecton danceFloor,period,0
selecton danceFloor,person,0
sep,artist,0
sep,context,0
sep,event,0
sep,genre,0
sep,mood,0
sep,period,0
sep,person,0
sep,top,0
servas,artist,0
servas,genre,0
servas,moment,0
servas,mood,0
servas,period,0
servas,person,0
servas,top,0
sing 🗣,artist,0
sing 🗣,event,0
sing 🗣,genre,0
sing 🗣,moment,0
sing 🗣,mood,0
sing 🗣,period,0
sing 🗣,person,0
sing 🗣,top,0
skiiiii ⛷️⛷️,artist,0
skiiiii ⛷️⛷️,genre,0
skiiiii ⛷️⛷️,moment,0
skiiiii ⛷️⛷️,mood,0
skiiiii ⛷️⛷️,period,0
skiiiii ⛷️⛷️,person,0
skiiiii ⛷️⛷️,top,0
smile songs,artist,0
smile songs,context,0
smile songs,event,0
smile songs,genre,0
smile songs,moment,0
smile songs,mood,1
smile songs,period,0
smile songs,person,0
smile songs,top,0
soiree 31/12 cousins,artist,0
soiree 31/12 cousins,context,0
soiree 31/12 cousins,event,1
soiree 31/12 cousins,genre,0
soiree 31/12 cousins,moment,0
soiree 31/12 cousins,mood,0
soiree 31/12 cousins,period,0
soiree 31/12 cousins,person,1
soiree 31/12 cousins,top,0
soiree top juin,artist,0
soiree top juin,genre,0
soiree top juin,moment,0
soiree top juin,mood,0
soiree top juin,period,0
soiree top juin,person,0
soirée Elsa,artist,0
soirée Elsa,context,0
soirée Elsa,event,1
soirée Elsa,genre,0
soirée Elsa,moment,0
soirée Elsa,mood,0
soirée Elsa,period,0
soirée Elsa,person,1
soirée Elsa,top,0
soirée GT,artist,0
soirée GT,event,1
soirée GT,genre,0
soirée GT,moment,0
soirée GT,mood,0
soirée GT,period,0
soirée GT,person,0
soirée GT,top,0
soirée réussie,artist,0
soirée réussie,context,1
soirée réussie,event,0
soirée réussie,genre,0
soirée réussie,moment,0
soirée réussie,mood,0
soirée réussie,period,0
soirée réussie,person,0
soirée réussie,top,0
soirée tei,artist,0
soirée tei,context,0
soirée tei,genre,0
soirée tei,moment,0
soirée tei,mood,0
soirée tei,period,0
soirée tei,person,0
soirée tei,top,0
souvenirs 🌻,artist,0
souvenirs 🌻,context,0
souvenirs 🌻,event,0
souvenirs 🌻,genre,0
souvenirs 🌻,period,0
souvenirs 🌻,person,0
souvenirs 🌻,top,0
soy Luna,artist,1
soy Luna,context,0
soy Luna,event,0
soy Luna,genre,0
soy Luna,moment,0
soy Luna,mood,0
soy Luna,period,0
soy Luna,person,0
soy Luna,top,0
star waz,context,0
star waz,event,0
star waz,moment,0
star waz,mood,0
star waz,period,0
star waz,person,0
star waz,top,0
step rap,artist,0
step rap,event,0
step rap,genre,1
step rap,moment,0
step rap,mood,0
step rap,period,0
step rap,person,0
step rap,top,0
steph,artist,0
steph,context,0
steph,event,0
steph,genre,0
steph,moment,0
steph,mood,0
steph,period,0
steph,person,1
steph,top,0
still,artist,0
still,context,0
still,event,0
still,genre,0
still,moment,0
still,period,0
still,person,0
still,top,0
summer tropico,artist,0
summer tropico,event,0
summer tropico,moment,0
summer tropico,period,0
summer tropico,person,0
summer tropico,top,0
syl jep,artist,0
syl jep,context,0
syl jep,event,0
syl jep,genre,0
syl jep,moment,0
syl jep,mood,0
syl jep,period,0
syl jep,person,0
syl jep,top,0
séance de sport,artist,0
séance de sport,context,1
séance de sport,event,0
séance de sport,genre,0
séance de sport,moment,0
séance de sport,mood,0
séance de sport,period,0
séance de sport,person,0
séance de sport,top,0
the 60,artist,0
the 60,context,0
the 60,event,0
the 60,genre,0
the 60,moment,0
the 60,mood,0
the 60,period,1
the 60,person,0
the 60,top,0
the Beatles en 20 titres,artist,1
the Beatles en 20 titres,context,0
the Beatles en 20 titres,event,0
the Beatles en 20 titres,genre,0
the Beatles en 20 titres,moment,0
the Beatles en 20 titres,mood,0
the Beatles en 20 titres,period,0
the Beatles en 20 titres,person,0
the Charly s hit,artist,0
the Charly s hit,context,0
the Charly s hit,event,0
the Charly s hit,genre,0
the Charly s hit,moment,0
the Charly s hit,mood,0
the Charly s hit,period,0
the Charly s hit,top,0
the greatest,artist,0
the greatest,context,0
the greatest,event,0
the greatest,genre,0
the greatest,moment,0
the greatest,mood,0
the greatest,period,0
the greatest,person,0
the revolution evolution,artist,0
the revolution evolution,context,0
the revolution evolution,event,0
the revolution evolution,genre,0
the revolution evolution,moment,0
the revolution evolution,mood,0
the revolution evolution,period,0
the revolution evolution,person,0
the revolution evolution,top,0
titres du moment,artist,0
titres du moment,context,0
titres du moment,event,0
titres du moment,genre,0
titres du moment,mood,0
titres du moment,period,0
titres du moment,person,0
tls,artist,0
tls,event,0
tls,genre,0
tls,mood,0
tls,period,0
tls,person,0
tls,top,0
to fill up my heart,artist,0
to fill up my heart,context,0
to fill up my heart,event,0
to fill up my heart,genre,0
to fill up my heart,moment,0
to fill up my heart,period,0
to fill up my heart,person,0
to fill up my heart,top,0
toin,artist,0
toin,context,0
toin,event,0
toin,genre,0
toin,moment,0
toin,mood,0
toin,period,0
toin,person,0
toin,top,0
top 20,artist,0
top 20,context,0
top 20,event,0
top 20,genre,0
top 20,moment,0
top 20,mood,0
top 20,period,0
top 20,person,0
top 20,top,1
top 2k18 Coline,artist,0
top 2k18 Coline,context,0
top 2k18 Coline,event,0
top 2k18 Coline,genre,0
top 2k18 Coline,moment,1
top 2k18 Coline,mood,0
top 2k18 Coline,period,0
top 2k18 Coline,person,1
top jazz,artist,0
top jazz,context,0
top jazz,event,0
top jazz,genre,1
top jazz,moment,0
top jazz,mood,0
top jazz,period,0
top jazz,person,0
top multipass,artist,0
top multipass,context,0
top multipass,event,0
top multipass,genre,0
top multipass,moment,0
top multipass,mood,0
top multipass,period,0
top multipass,person,0
top multipass,top,1
top music,artist,0
top music,context,0
top music,event,0
top music,genre,0
top music,moment,0
top music,mood,0
top music,period,0
top music,person,0
top music,top,1
total reggaeton,artist,0
total reggaeton,context,0
total reggaeton,event,0
total reggaeton,genre,1
total reggaeton,moment,0
total reggaeton,mood,0
total reggaeton,period,0
total reggaeton,person,0
total reggaeton,top,0
tout les jours,artist,0
tout les jours,context,1
tout les jours,event,0
tout les jours,genre,0
tout les jours,moment,0
tout les jours,mood,0
tout les jours,period,0
tout les jours,person,0
tout les jours,top,0
train2vie,event,0
train2vie,genre,0
train2vie,moment,0
train2vie,mood,0
train2vie,period,0
train2vie,person,0
train2vie,top,0
trance vocal,artist,0
trance vocal,context,0
trance vocal,event,0
trance vocal,genre,1
trance vocal,moment,0
trance vocal,mood,0
trance vocal,period,0
trance vocal,person,0
trance vocal,top,0
trankile,artist,0
trankile,context,0
trankile,event,0
trankile,genre,0
trankile,moment,0
trankile,mood,1
trankile,period,0
trankile,person,0
trankile,top,0
trankilou,artist,0
trankilou,context,0
trankilou,event,0
trankilou,genre,0
trankilou,moment,0
trankilou,mood,1
trankilou,period,0
trankilou,person,0
trankilou,top,0
trisatn,artist,0
trisatn,context,0
trisatn,event,0
trisatn,genre,0
trisatn,moment,0
trisatn,mood,0
trisatn,period,0
trisatn,top,0
twilight,artist,1
twilight,context,0
twilight,event,0
twilight,genre,0
twilight,moment,0
twilight,mood,0
twilight,period,0
twilight,person,0
twilight,top,0
une une ancienne version,artist,0
une une ancienne version,context,0
une une ancienne version,event,0
une une ancienne version,moment,0
une une ancienne version,mood,0
une une ancienne version,period,0
une une ancienne version,person,0
une une ancienne version,top,0
v6,artist,0
v6,context,0
v6,event,0
v6,genre,0
v6,moment,0
v6,mood,0
v6,period,0
v6,person,0
v6,top,0
vagabonds from the dancefloor,artist,0
vagabonds from the dancefloor,context,1
vagabonds from the dancefloor,event,0
vagabonds from the dancefloor,genre,0
vagabonds from the dancefloor,moment,0
vagabonds from the dancefloor,mood,0
vagabonds from the dancefloor,period,0
vagabonds from the dancefloor,person,0
vagabonds from the dancefloor,top,0
vehiculisé,artist,0
vehiculisé,context,1
vehiculisé,event,0
vehiculisé,genre,0
vehiculisé,moment,0
vehiculisé,mood,0
vehiculisé,period,0
vehiculisé,person,0
vehiculisé,top,0
vendée,artist,0
vendée,context,1
vendée,event,0
vendée,moment,0
vendée,mood,0
vendée,period,0
vendée,person,0
vendée,top,0
veni qui,context,0
veni qui,event,0
veni qui,genre,0
veni qui,moment,0
veni qui,mood,0
veni qui,period,0
veni qui,person,0
veni qui,top,0
vielle music,artist,0
vielle music,context,0
vielle music,event,0
vielle music,genre,0
vielle music,mood,0
vielle music,person,0
vielle music,top,0
vieux soirée,artist,0
vieux soirée,context,1
vieux soirée,event,0
vieux soirée,genre,0
vieux soirée,moment,0
vieux soirée,mood,0
vieux soirée,period,0
vieux soirée,person,0
vieux soirée,top,0
vikings musique,artist,0
vikings musique,context,0
vikings musique,event,0
vikings musique,genre,1
vikings musique,moment,0
vikings musique,mood,0
vikings musique,period,0
vikings musique,person,0
vikings musique,top,0
violence,artist,0
violence,context,0
violence,event,0
violence,genre,0
violence,moment,0
violence,mood,1
violence,period,0
violence,person,0
violence,top,0
voiture w mama,artist,0
voiture w mama,context,1
voiture w mama,event,0
voiture w mama,genre,0
voiture w mama,moment,0
voiture w mama,mood,0
voiture w mama,period,0
voiture w mama,top,0
voiture 🏎️,artist,0
voiture 🏎️,context,1
voiture 🏎️,event,0
voiture 🏎️,genre,0
voiture 🏎️,moment,0
voiture 🏎️,mood,0
voiture 🏎️,period,0
voiture 🏎️,person,0
voiture 🏎️,top,0
vsco,artist,0
vsco,event,0
vsco,genre,0
vsco,moment,0
vsco,mood,0
vsco,period,0
vsco,person,0
vsco,top,0
wARiNOr's pARty,artist,0
wARiNOr's pARty,context,0
wARiNOr's pARty,event,1
wARiNOr's pARty,genre,0
wARiNOr's pARty,moment,0
wARiNOr's pARty,mood,0
wARiNOr's pARty,period,0
wARiNOr's pARty,person,0
wARiNOr's pARty,top,0
wet sand,context,0
wet sand,event,0
wet sand,genre,0
